tx_price,beds,baths,sqft,year_built,lot_size,basement,median_age,married,college_grad,property_tax,insurance,median_school,num_schools,tx_year,lifestyle_avg,two_and_two,exterior_walls_Brick,exterior_walls_Brick veneer,exterior_walls_Combination,exterior_walls_Metal,exterior_walls_Other,exterior_walls_Siding (Alum/Vinyl),exterior_walls_Wood,exterior_walls_missing,roof_Asphalt,roof_Composition Shingle,roof_Other,roof_Shake Shingle,roof_missing,property_type_Apartment / Condo / Townhouse,property_type_Single-Family
482413.0,3.0,1.0,1520.0,1995.0,1400.0,1.0,38.0,81.0,65.0,377.0,114.0,3.0,3.0,2005.0,0.5464175658898952,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
325000.0,3.0,1.0,1568.0,1954.0,14810.0,0.0,30.0,65.0,69.0,299.0,84.0,8.0,3.0,2005.0,0.10178063958918941,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
500000.0,3.0,1.0,1618.0,1958.0,12196.0,1.0,40.0,83.0,82.0,372.0,123.0,1.0,3.0,2007.0,0.14713988920855736,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
656500.0,3.0,1.0,1846.0,1954.0,6255.0,1.0,38.0,76.0,85.0,522.0,181.0,9.0,3.0,2007.0,0.9990188447465631,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
296000.0,3.0,1.0,1860.0,1995.0,1977.0,1.0,33.0,66.0,83.0,430.0,131.0,7.0,3.0,2000.0,0.8130558469099272,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
399000.0,3.0,1.0,1928.0,1954.0,12632.0,1.0,31.0,91.0,17.0,351.0,107.0,3.0,3.0,2014.0,0.21633531747144674,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
200000.0,3.0,1.0,2175.0,1940.0,9500.0,1.0,36.0,81.0,80.0,771.0,224.0,9.0,3.0,1995.0,0.6709874120780552,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
225870.0,3.0,1.0,2622.0,1995.0,3010.0,1.0,34.0,76.0,73.0,471.0,143.0,6.5,2.0,1995.0,-0.16851534091580814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
359000.0,3.0,2.0,816.0,1948.0,3600.0,1.0,33.0,52.0,38.0,352.0,107.0,5.0,3.0,2012.0,0.4739264512706725,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
349900.0,3.0,2.0,816.0,1949.0,3484.0,1.0,33.0,52.0,38.0,368.0,112.0,5.0,3.0,2007.0,0.2847110353723755,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
255000.0,3.0,2.0,879.0,1950.0,9999.0,1.0,41.0,70.0,61.0,327.0,99.0,4.0,3.0,2009.0,-0.1837559050279381,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
255000.0,3.0,2.0,884.0,1964.0,3140.0,1.0,39.0,64.0,34.0,360.0,109.0,3.0,3.0,2012.0,0.9945644399994563,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
232500.0,3.0,2.0,890.0,1954.0,25264.0,1.0,40.0,75.0,47.0,233.0,66.0,5.0,3.0,2007.0,-0.32460280080904036,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
405000.0,3.0,2.0,922.0,1944.0,0.0,1.0,33.0,35.0,87.0,309.0,107.0,6.0,3.0,2014.0,1.1737934705744917,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
429900.0,3.0,2.0,966.0,1980.0,5647.0,1.0,36.0,62.0,63.0,344.0,104.0,6.0,2.0,2005.0,-0.7573483448470008,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
249600.0,3.0,2.0,969.0,1988.0,1281.0,1.0,33.0,50.0,36.0,184.0,52.0,5.0,3.0,2005.0,-0.34138485237434835,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
299000.0,3.0,2.0,972.0,1964.0,21780.0,1.0,42.0,76.0,25.0,336.0,102.0,4.0,3.0,2011.0,0.011551407190552136,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
246700.0,3.0,2.0,997.0,1984.0,1119.0,1.0,32.0,45.0,47.0,245.0,74.0,3.0,3.0,2012.0,-0.21313969546192257,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
360000.0,3.0,2.0,1009.0,1959.0,8925.0,1.0,45.0,61.0,42.0,351.0,107.0,4.0,3.0,2012.0,0.8197740302021584,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
349900.0,3.0,2.0,1036.0,1954.0,3598.0,1.0,31.0,89.0,26.0,278.0,85.0,4.0,3.0,2007.0,-0.00720905463275745,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
280000.0,3.0,2.0,1040.0,2013.0,14810.0,1.0,40.0,47.0,5.0,211.0,59.0,3.5,2.0,2005.0,-0.35475698610210493,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
350000.0,3.0,2.0,1060.0,1983.0,1341.0,1.0,39.0,70.0,52.0,308.0,94.0,8.0,3.0,2014.0,-0.31245643765981246,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
339500.0,3.0,2.0,1064.0,1988.0,0.0,1.0,35.0,69.0,80.0,180.0,55.0,9.0,3.0,2006.0,-0.04419288765060935,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
320000.0,3.0,2.0,1084.0,1967.0,0.0,1.0,36.0,42.0,67.0,274.0,83.0,8.0,3.0,2005.0,1.9568066859932551,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
299000.0,3.0,2.0,1092.0,1958.0,10545.0,1.0,37.0,70.0,36.0,344.0,105.0,3.0,3.0,2010.0,-0.35702641893784204,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
305000.0,3.0,2.0,1092.0,1958.0,10724.0,1.0,37.0,61.0,56.0,319.0,97.0,5.0,3.0,2008.0,-0.4064667184937758,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
325900.0,3.0,2.0,1100.0,1984.0,915.0,1.0,42.0,56.0,81.0,286.0,87.0,6.0,3.0,2012.0,-0.5220722277265274,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
310000.0,3.0,2.0,1102.0,1956.0,2016.0,1.0,32.0,78.0,83.0,406.0,134.0,3.0,3.0,2004.0,0.7920898809599962,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
358000.0,3.0,2.0,1104.0,1990.0,1050.0,1.0,35.0,49.0,84.0,323.0,98.0,6.5,2.0,2013.0,-0.1906661065097659,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
200750.0,3.0,2.0,1131.0,1977.0,0.0,1.0,40.0,75.0,57.0,249.0,76.0,9.0,3.0,2008.0,0.12282248511718612,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
257600.0,3.0,2.0,1144.0,1973.0,1502.0,1.0,41.0,73.0,60.0,258.0,78.0,5.0,3.0,2004.0,-0.30410116716550906,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
280000.0,3.0,2.0,1152.0,1963.0,8712.0,0.0,35.0,69.0,25.0,310.0,80.0,3.0,3.0,2013.0,-0.25037903797549454,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
258000.0,3.0,2.0,1178.0,1979.0,1398.0,1.0,36.0,83.0,66.0,295.0,89.0,9.0,3.0,2011.0,-0.801965013498426,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
415000.0,3.0,2.0,1200.0,1949.0,5227.0,1.0,41.0,70.0,61.0,368.0,112.0,4.0,3.0,2014.0,-0.21413072795806132,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
339000.0,3.0,2.0,1200.0,1953.0,8745.0,1.0,29.0,85.0,36.0,359.0,109.0,3.0,3.0,2009.0,0.32252517329842356,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
249000.0,3.0,2.0,1200.0,1953.0,9069.0,1.0,29.0,85.0,36.0,368.0,112.0,3.0,3.0,2001.0,0.32252517329842356,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
500000.0,3.0,2.0,1208.0,1972.0,11761.0,1.0,43.0,90.0,69.0,353.0,107.0,8.0,3.0,2005.0,-0.6366001089012345,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
345000.0,3.0,2.0,1211.0,1954.0,10781.0,1.0,30.0,88.0,40.0,397.0,121.0,3.0,3.0,2012.0,0.44328346045331646,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
280000.0,3.0,2.0,1214.0,2001.0,2178.0,1.0,32.0,67.0,70.0,347.0,89.0,3.0,3.0,2003.0,-0.40828746952638556,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
285000.0,3.0,2.0,1220.0,1982.0,2448.0,1.0,33.0,58.0,44.0,278.0,84.0,6.0,2.0,2008.0,-0.7644262987660592,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
439900.0,3.0,2.0,1220.0,1983.0,2178.0,1.0,34.0,66.0,72.0,359.0,109.0,8.0,3.0,2006.0,-0.3124867973783034,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
428000.0,3.0,2.0,1220.0,1984.0,1519.0,1.0,34.0,36.0,86.0,364.0,111.0,8.0,3.0,2014.0,-0.18748727248301436,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
417000.0,3.0,2.0,1220.0,1984.0,1520.0,1.0,34.0,36.0,86.0,368.0,112.0,8.0,3.0,2014.0,-0.18748727248301436,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
410000.0,3.0,2.0,1220.0,1985.0,1981.0,1.0,40.0,68.0,63.0,327.0,99.0,5.0,3.0,2006.0,0.5471998331994509,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
525000.0,3.0,2.0,1224.0,1942.0,7000.0,1.0,46.0,54.0,73.0,430.0,131.0,4.0,3.0,2005.0,-0.4596850364135472,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
392000.0,3.0,2.0,1225.0,1954.0,16117.0,1.0,42.0,58.0,42.0,341.0,118.0,7.0,3.0,2013.0,1.0326088574887422,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
252500.0,3.0,2.0,1228.0,1987.0,2012.0,1.0,31.0,73.0,26.0,209.0,59.0,4.0,3.0,2004.0,0.06259002488219823,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
375000.0,3.0,2.0,1232.0,1973.0,2639.0,1.0,33.0,82.0,47.0,254.0,77.0,3.0,3.0,2005.0,-0.41472609475306743,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
375000.0,3.0,2.0,1232.0,1980.0,1540.0,1.0,39.0,87.0,73.0,315.0,96.0,8.0,1.0,2006.0,-0.5118697749565514,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
378000.0,3.0,2.0,1240.0,1982.0,1306.0,1.0,39.0,64.0,34.0,335.0,102.0,5.0,3.0,2009.0,0.7600327166505055,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
485000.0,3.0,2.0,1254.0,1951.0,10737.0,1.0,47.0,66.0,62.0,457.0,139.0,5.0,3.0,2012.0,-0.5535256917588147,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
445900.0,3.0,2.0,1258.0,2003.0,0.0,0.0,30.0,34.0,70.0,349.0,121.0,6.0,3.0,2009.0,0.5909963386244947,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
335000.0,3.0,2.0,1260.0,1948.0,3598.0,1.0,33.0,52.0,38.0,376.0,114.0,5.0,3.0,2009.0,0.09460995401642275,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
271000.0,3.0,2.0,1260.0,1962.0,27007.0,1.0,48.0,76.0,47.0,303.0,86.0,8.0,3.0,2013.0,-0.8066332416696738,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
399900.0,3.0,2.0,1267.0,1954.0,10519.0,1.0,44.0,79.0,47.0,409.0,124.0,4.0,3.0,2010.0,-0.3296148134888065,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
275000.0,3.0,2.0,1276.0,1955.0,11761.0,1.0,41.0,66.0,40.0,340.0,103.0,6.0,3.0,2010.0,-0.45857020806143645,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
333000.0,3.0,2.0,1280.0,1979.0,1999.0,1.0,36.0,75.0,64.0,311.0,94.0,9.0,3.0,2008.0,-0.35814690528461157,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
324000.0,3.0,2.0,1280.0,1985.0,1441.0,1.0,39.0,72.0,60.0,302.0,92.0,7.0,1.0,2011.0,-0.4411358691236216,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
440000.0,3.0,2.0,1285.0,1963.0,11761.0,1.0,39.0,80.0,44.0,399.0,121.0,7.0,2.0,2013.0,-0.6348141854420486,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
575000.0,3.0,2.0,1287.0,1945.0,14374.0,1.0,40.0,64.0,77.0,528.0,161.0,10.0,3.0,2016.0,-0.20915596532147365,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
275000.0,3.0,2.0,1296.0,1963.0,15681.0,1.0,31.0,79.0,30.0,269.0,82.0,3.0,3.0,2009.0,-0.25262179372247523,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
425000.0,3.0,2.0,1304.0,1978.0,8616.0,1.0,36.0,92.0,76.0,381.0,116.0,7.0,2.0,2014.0,-0.4904279080357662,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
295000.0,3.0,2.0,1304.0,1980.0,1446.0,1.0,32.0,83.0,31.0,245.0,74.0,5.0,3.0,2005.0,0.24794161624444602,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
319900.0,3.0,2.0,1320.0,1971.0,1400.0,1.0,46.0,78.0,77.0,295.0,90.0,7.0,3.0,2004.0,-0.530603357175642,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
340000.0,3.0,2.0,1320.0,1972.0,1400.0,1.0,46.0,78.0,77.0,295.0,89.0,7.0,3.0,2012.0,-0.3505861195135642,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
258000.0,3.0,2.0,1320.0,1983.0,1650.0,1.0,32.0,82.0,29.0,174.0,42.0,4.0,3.0,2005.0,-0.013663467341404209,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
370000.0,3.0,2.0,1320.0,1996.0,1599.0,1.0,31.0,73.0,26.0,242.0,68.0,4.0,3.0,2005.0,0.43075958906140394,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
700000.0,3.0,2.0,1325.0,1939.0,7000.0,1.0,46.0,54.0,73.0,548.0,167.0,4.0,3.0,2005.0,-0.5017773452873169,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
200000.0,3.0,2.0,1330.0,1972.0,0.0,1.0,47.0,51.0,77.0,211.0,64.0,7.0,3.0,2010.0,-0.1516882231917105,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
242990.0,3.0,2.0,1330.0,2010.0,0.0,1.0,29.0,82.0,44.0,232.0,65.0,4.5,2.0,2010.0,-0.5821524630789708,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
320000.0,3.0,2.0,1331.0,1969.0,19166.0,1.0,34.0,71.0,55.0,344.0,104.0,5.0,3.0,2015.0,0.48307505203155676,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
319950.0,3.0,2.0,1332.0,1995.0,2178.0,1.0,35.0,71.0,54.0,324.0,83.0,7.0,3.0,2007.0,-0.4024681550497941,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
250000.0,3.0,2.0,1332.0,2003.0,0.0,1.0,34.0,48.0,62.0,258.0,78.0,9.0,3.0,2011.0,0.4115896368204355,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
235000.0,3.0,2.0,1334.0,1978.0,0.0,1.0,29.0,48.0,29.0,237.0,61.0,3.0,3.0,2014.0,0.12792394566918408,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
211500.0,3.0,2.0,1338.0,1967.0,0.0,1.0,61.0,38.0,66.0,184.0,56.0,7.0,3.0,2012.0,0.7251060581034807,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
350000.0,3.0,2.0,1340.0,1965.0,10497.0,1.0,38.0,80.0,49.0,389.0,118.0,8.0,3.0,2005.0,-0.6174039969758451,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
209900.0,3.0,2.0,1342.0,1970.0,2748.0,0.0,37.0,60.0,54.0,202.0,57.0,4.0,3.0,2014.0,-0.368707773039391,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
390000.0,3.0,2.0,1342.0,1985.0,1540.0,1.0,35.0,55.0,71.0,344.0,105.0,6.0,3.0,2013.0,-0.46562673480632066,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
416000.0,3.0,2.0,1344.0,1984.0,12632.0,1.0,46.0,69.0,29.0,332.0,81.0,4.0,3.0,2006.0,-0.49451667031958435,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
245000.0,3.0,2.0,1348.0,1987.0,1599.0,1.0,29.0,63.0,51.0,251.0,71.0,7.0,3.0,2010.0,-0.275920525530471,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
236000.0,3.0,2.0,1348.0,2006.0,1629.0,1.0,31.0,80.0,47.0,286.0,81.0,6.0,2.0,2008.0,-0.7808067634034374,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
238500.0,3.0,2.0,1350.0,1978.0,2757.0,1.0,36.0,83.0,66.0,327.0,99.0,9.0,3.0,2011.0,-0.7922676505222638,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
440000.0,3.0,2.0,1352.0,1974.0,22215.0,1.0,46.0,81.0,53.0,409.0,124.0,5.5,2.0,2011.0,-0.7827327998387763,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
250000.0,3.0,2.0,1360.0,1983.0,1498.0,1.0,42.0,66.0,56.0,278.0,85.0,3.0,3.0,2011.0,-0.4468275559954157,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
239900.0,3.0,2.0,1360.0,1995.0,1559.0,1.0,29.0,80.0,24.0,250.0,70.0,8.0,3.0,2011.0,0.19943594211010407,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
325000.0,3.0,2.0,1362.0,1963.0,0.0,1.0,60.0,15.0,63.0,245.0,75.0,4.0,3.0,2007.0,-0.5384655861656572,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
309900.0,3.0,2.0,1368.0,2003.0,1742.0,1.0,29.0,78.0,73.0,378.0,97.0,8.0,3.0,2011.0,-0.49244851550340984,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
293000.0,3.0,2.0,1370.0,1984.0,2308.0,1.0,32.0,83.0,31.0,255.0,78.0,5.0,3.0,2014.0,0.13958125077035344,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
459000.0,3.0,2.0,1370.0,1992.0,1778.0,1.0,36.0,39.0,84.0,359.0,109.0,5.0,2.0,2005.0,0.04167484471653696,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
297000.0,3.0,2.0,1374.0,1994.0,1528.0,1.0,33.0,62.0,51.0,311.0,94.0,8.0,3.0,2009.0,0.33142503753537134,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
249000.0,3.0,2.0,1375.0,1994.0,1499.0,1.0,39.0,62.0,81.0,359.0,109.0,5.0,3.0,2001.0,0.042855571565988036,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
455900.0,3.0,2.0,1380.0,1990.0,1660.0,1.0,39.0,49.0,54.0,352.0,107.0,6.0,3.0,2013.0,0.28832429442168805,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
375490.0,3.0,2.0,1380.0,1997.0,0.0,1.0,36.0,61.0,64.0,278.0,84.0,7.0,3.0,2004.0,-0.29657319268585197,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
375000.0,3.0,2.0,1400.0,1938.0,7013.0,0.0,32.0,49.0,46.0,388.0,134.0,4.0,3.0,2013.0,1.2414171669519498,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
271000.0,3.0,2.0,1400.0,1972.0,0.0,1.0,41.0,75.0,56.0,192.0,58.0,7.0,3.0,2005.0,0.37012809469091695,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
350000.0,3.0,2.0,1400.0,1972.0,1400.0,1.0,35.0,55.0,71.0,327.0,100.0,7.0,3.0,2010.0,-0.4686078398439832,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
368253.0,3.0,2.0,1400.0,2005.0,0.0,1.0,31.0,77.0,69.0,310.0,79.0,7.0,2.0,2005.0,-0.4127501876895781,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
399000.0,3.0,2.0,1404.0,1951.0,10001.0,1.0,47.0,66.0,62.0,434.0,132.0,5.0,3.0,2009.0,-0.5441136237541324,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
290000.0,3.0,2.0,1404.0,1959.0,9003.0,1.0,44.0,89.0,46.0,377.0,115.0,4.0,3.0,2010.0,0.7459411962718251,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
331000.0,3.0,2.0,1408.0,1967.0,1542.0,1.0,32.0,64.0,41.0,193.0,55.0,4.0,3.0,2006.0,-0.14223481116592623,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
300000.0,3.0,2.0,1408.0,2000.0,1742.0,1.0,37.0,64.0,55.0,356.0,91.0,7.0,3.0,2008.0,0.02102729653978079,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
462330.0,3.0,2.0,1418.0,2013.0,0.0,1.0,44.0,70.0,54.0,458.0,139.0,8.0,3.0,2013.0,-0.039680800625921546,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
317500.0,3.0,2.0,1421.0,1985.0,0.0,1.0,43.0,73.0,41.0,336.0,102.0,3.0,3.0,2003.0,0.31422424168377217,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
209900.0,3.0,2.0,1440.0,1963.0,12632.0,1.0,36.0,75.0,35.0,286.0,81.0,4.0,3.0,2015.0,-0.7190248556658954,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
299900.0,3.0,2.0,1440.0,1988.0,1444.0,1.0,38.0,68.0,53.0,295.0,90.0,8.0,3.0,2008.0,0.5378574630508853,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
347644.0,3.0,2.0,1442.0,1974.0,1743.0,1.0,40.0,73.0,44.0,318.0,97.0,4.0,3.0,2016.0,0.8026325279474077,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
279900.0,3.0,2.0,1444.0,1971.0,9147.0,0.0,39.0,89.0,74.0,358.0,92.0,6.0,3.0,2012.0,-0.5350950927828988,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
385000.0,3.0,2.0,1446.0,1965.0,0.0,0.0,55.0,23.0,42.0,277.0,96.0,5.0,3.0,2011.0,1.245240571212869,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
330000.0,3.0,2.0,1452.0,1968.0,0.0,1.0,32.0,46.0,58.0,244.0,74.0,8.0,3.0,2007.0,-0.40113674156979484,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
360000.0,3.0,2.0,1452.0,1974.0,1760.0,1.0,42.0,66.0,56.0,299.0,91.0,3.0,3.0,2007.0,-0.4491616700810397,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
455000.0,3.0,2.0,1452.0,1981.0,1540.0,1.0,35.0,55.0,71.0,389.0,118.0,6.0,3.0,2015.0,-0.5282692430900181,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
324000.0,3.0,2.0,1452.0,1992.0,2535.0,1.0,35.0,93.0,62.0,325.0,99.0,6.0,2.0,2015.0,-0.4367690810416314,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
350000.0,3.0,2.0,1452.0,1994.0,1742.0,1.0,40.0,92.0,79.0,349.0,89.0,7.0,3.0,2004.0,-0.7419050284413934,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
400000.0,3.0,2.0,1456.0,1984.0,1500.0,1.0,38.0,83.0,67.0,348.0,106.0,6.0,1.0,2005.0,-0.4445097427031973,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
262000.0,3.0,2.0,1459.0,1975.0,52707.0,0.0,37.0,86.0,41.0,308.0,87.0,5.0,3.0,2012.0,-0.7531309169985039,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
475000.0,3.0,2.0,1468.0,1948.0,10175.0,1.0,42.0,71.0,20.0,467.0,142.0,4.0,3.0,2009.0,-0.23855697736099427,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
420000.0,3.0,2.0,1475.0,1954.0,9334.0,1.0,30.0,88.0,40.0,504.0,153.0,3.0,3.0,2014.0,0.3498582249896218,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
467000.0,3.0,2.0,1483.0,2004.0,0.0,1.0,32.0,32.0,88.0,450.0,137.0,7.0,3.0,2011.0,1.4387583507946833,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
440000.0,3.0,2.0,1484.0,1986.0,1825.0,1.0,42.0,55.0,72.0,307.0,93.0,7.0,3.0,2005.0,-0.38996472987659797,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
309900.0,3.0,2.0,1496.0,1979.0,2378.0,1.0,31.0,68.0,54.0,323.0,98.0,8.0,1.0,2011.0,-0.695190606051267,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
444000.0,3.0,2.0,1496.0,1981.0,1542.0,1.0,44.0,77.0,53.0,295.0,90.0,8.5,2.0,2005.0,-0.3654852644316133,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
345000.0,3.0,2.0,1501.0,1980.0,1542.0,1.0,44.0,77.0,53.0,327.0,99.0,8.5,2.0,2007.0,-0.3654852644316133,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
400000.0,3.0,2.0,1503.0,1951.0,10254.0,1.0,34.0,40.0,36.0,368.0,112.0,4.0,3.0,2011.0,0.06230365161340726,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
223500.0,3.0,2.0,1506.0,1975.0,0.0,0.0,47.0,28.0,42.0,255.0,84.0,2.0,3.0,2003.0,0.7105475127488542,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
341500.0,3.0,2.0,1508.0,1953.0,9827.0,1.0,41.0,62.0,41.0,409.0,124.0,4.0,3.0,2009.0,-0.5357076160824749,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
306000.0,3.0,2.0,1510.0,1975.0,0.0,0.0,47.0,28.0,42.0,251.0,83.0,2.0,3.0,2013.0,0.7105475127488542,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
438950.0,3.0,2.0,1512.0,1977.0,2613.0,1.0,45.0,61.0,70.0,385.0,117.0,6.0,3.0,2006.0,-0.01911234141890507,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
340000.0,3.0,2.0,1514.0,1997.0,0.0,1.0,34.0,58.0,76.0,286.0,87.0,7.0,3.0,2008.0,0.5495268483799145,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
260000.0,3.0,2.0,1518.0,1991.0,0.0,1.0,39.0,36.0,37.0,257.0,78.0,8.0,3.0,2010.0,-0.4854837163697581,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
